sample,pvalue,foldchange
KLF9,1.6697165000954204e-05,0.7597831592482486
KLF8,0.0012989944495559358,0.5044221602841129
MCTS1,1.3551965414303274e-10,1.2292141428570318
NAIP,2.3819220566556186e-05,1.4817747707108566
REST,8.256159201853928e-09,1.2127891004607354
SFSWAP,1.2272477152666893e-12,1.245671664851793
CCNA2,1.6781509648975941e-12,1.7012194923314894
POU1F1,0.043289380576043486,1.5251417053427576
SLC7A2,0.7547622137140014,1.031897765846233
VPS25,0.0030347051198427832,1.0666271190514018
MAP3K10,8.397159980202603e-07,1.1839422674350988
ZNF544,2.0560126816697208e-16,1.3254813919119441
MAP3K12,0.0015148295543824515,1.112985354043527
MAP3K13,2.372318906958869e-13,1.2620493757055329
ADNP2,7.236821851461304e-10,1.1894670729068653
MAP3K15,0.008429931365510353,1.115518864741495
ZNF543,6.5816784735616804e-06,1.3606581897088283
ZNF542,0.00357936770514842,0.7491062300432204
ZNF549,0.8311245514182374,0.9861901726634924
ZNF548,0.07296711653402108,1.108386674353347
DQ599294,8.779410209641038e-07,6.269482906097136
VPS29,0.024105682208431626,1.046894219577582
NUPL2,8.697639190803107e-15,1.3189377134280351
LOC100505806,0.9714344648221387,1.0018276891857458
LOC387723,0.00023063466923332638,0.7561906120833846
RARA,0.02472449611140572,1.0889955622411327
SKA1,1.4151381749023223e-20,2.6731326863572624
RARB,0.0076436286257826214,0.8096876687015082
FAM163B,0.5895797923518287,1.1513188013525346
FAM163A,0.04084397010779701,0.7284524867559505
DQ585294,0.009620481247413222,0.0
DQ585295,0.15617313009568376,0.0
RARS,2.875843785623278e-10,1.1272333237752805
RABIF,6.442201903284908e-09,1.1990968032193408
JAKMIP3,0.2959862264577361,0.8181437632870396
JAKMIP2,0.0017811144590318046,0.4983104907143388
JAKMIP1,0.006102299489373468,1.354929237148549
LOC642826,1.913728607342604e-08,17.67845394736843
LOC727677,5.0219134123988296e-20,3.2534906560920636
PCYT2,0.04274199355072977,1.1042243833236083
NMT2,0.8018416436923717,0.9925349011435195
NMT1,3.687320995037521e-18,1.1254326829416208
PTTG1IP,0.031601827489927396,1.0293671934615138
PRKRA,0.015017752535986835,1.078813458834713
PTGES3,4.94064539500944e-21,1.1618505394634462
PTGES2,1.8800379655302066e-13,1.1835509143447462
SYF2,0.0013252462723524828,1.0718631508599072
MIR1827,1.2880766130128444e-07,6.660400928792572
MCM8,8.312526449543879e-49,1.9979688498676236
CCAR1,3.1288109305546543e-20,1.2566481764792383
DQ591781,0.014594180604133205,5.17288638544369
ZBTB8A,0.018875809227764006,1.1616252609361573
ZBTB8B,1.309622115765283e-05,5.918472652218779
AK055364,4.4484023859011877e-20,3.4739763458603985
F12,9.156344451552258e-08,1.9060067345545821
LOC100506054,1.4390031119280382e-06,1.2655008544942143
F10,3.3768379564702183e-07,0.5972694441527967
F11,0.02169348919898757,0.3096666330074828
LOC100506050,0.019081357894105706,14.215789473684211
HDGFL1,0.08491282087511601,51.22497517378351
DQ588762,0.000614606240030013,0.0
NODAL,0.22632783674402415,1.2264243155255763
RFPL1,0.6937738387059749,1.079662840303386
RCOR2,1.5558541860442008e-29,2.4935078590075452
RFPL3,7.27400504301931e-07,2.0987594337295907
TIGD2,2.1614720141936782e-11,1.466608269864594
TIGD5,6.8503098346654226e-18,1.354475120246735
TIGD4,1.7202491406219443e-17,2.2510151807071024
TIGD7,0.034329915841287105,1.1782531024445293
TIGD6,6.708032298480846e-15,1.1921307253044287
DQ592203,,0.0
PTPRCAP,0.5326443239559011,0.9436775570100631
KIAA1958,3.949636324240474e-06,1.308073059974133
OXSM,5.533708568001274e-07,1.1784997009391447
MIR18B,0.8183553446748195,1.276544547643619
MIR188,0.0023990059204655966,0.0
MIR187,0.578874285421654,1.360623274244883
MIR186,0.012021289863870068,1.4511729328999912
MIR185,0.37517911765406786,1.5069637963008549
MIR184,0.04818931861559316,0.0
MIR183,0.39088827214905775,1.7216966916912246
MRPS18A,0.06438576264301347,1.0441469293375716
MRPS18B,4.54285386064118e-09,1.0942740157249156
MRPS18C,0.5554852043619016,1.0114839732314798
RUNX1-IT1,3.1502559084041175e-29,5.456761310039156
SKIV2L2,0.00025532626238892645,1.0643115802775178
NRARP,1.4040577840948355e-08,1.2788846159543292
FKSG56,8.901695852769725e-06,2.7188560068803143
EXOC3L2,5.502110593043705e-05,1.319268375275541
AMOTL1,0.06949786399560741,0.8460560333998607
AMOTL2,0.01442230098614479,1.101919860635151
LCN1,0.0002091839348656673,7.882833233483322
LCN2,0.08773973367778405,1.1558003078911032
BPI,0.0011063615090666072,1.7479990332717545
AK128059,0.0008788216591667894,4.241477178193113
LCN9,1.8578210896058142e-05,0.0
LCN8,0.2713613743620996,1.5838435748666353
AK056105,4.891441411786299e-06,19.51674858352106
DQ593554,0.20231683103332895,1.805294439665285
DDHD1,8.938873817866416e-10,1.4897953455473594
DDHD2,0.21355883629283198,1.0539424269879292
DQ597072,0.09711726552554002,0.0
DNAJC16,4.387012866695071e-16,1.3276480129740016
DNAJC17,0.002645515576326964,1.053027396413777
DNAJC14,8.340949641316108e-24,1.1670460837365135
RTBDN,6.127983754702754e-06,1.729695390403391
DNAJC12,0.08553537307166646,1.1603560162235236
DNAJC13,5.936162631740065e-06,1.168489741382615
DNAJC10,1.7398623720189262e-13,1.2582772871628154
TECRL,0.001641152784137271,6.062711206059428
EPRS,3.781435714279687e-22,1.216733043177261
DNAJC18,0.0015238298978463198,0.7002624053437246
DNAJC19,0.0022720651804211778,1.0830120597696788
EDF1,0.9443659312777675,0.9990858578023157
AK127270,0.2673962668167039,1.4772689345314498
SUPT16H,3.19459545520196e-16,1.2557529109890948
BC040189,0.00043961564255750777,4.4570190181335665
SCML2,9.9570384065792e-05,1.5476806346866407
SCML1,3.704711382749192e-18,1.6409753054215892
SCML4,0.7494153092198561,1.049166695936863
NRK,0.7693760214528018,1.0670032432645575
NRM,1.491903549665797e-19,1.2634363299456992
NRL,0.27379276084822024,1.0516280293448361
DQ571357,0.11504448804666226,1.4875152998776004
MGC4836,0.9943067399638317,0.9983750038419199
DQ597697,7.78689439841969e-05,0.0
IER3IP1,3.5231068197320104e-07,1.1055310769497886
DQ594520,0.3179485317232758,0.0
TPSG1,9.528351099824116e-05,0.47615020501711874
DQ594524,0.009153793037387826,0.0
NUP214,7.842427307359608e-08,1.1715771289058032
TPGS2,9.893421966451583e-07,1.093577670291777
TPGS1,0.0017661265630412044,0.9280417063159826
NUP210,5.907233565847256e-06,1.3305356471419014
KIAA0319L,4.3872633545844966e-05,1.1317568456445037
EVX1,4.140028168733027e-20,20.053650364582143
LOC440434,3.040235585493579e-05,1.5558873286257642
EVX2,0.00015185338443580215,5.1424884792626715
AK307134,0.06192383794472692,0.7432861645114336
FHDC1,0.07080178364702418,1.1512193117012521
DQ575585,0.011048912054870994,0.0
DQ575581,0.0869603239852216,2.224654944818111
BC034929,0.007741297126558646,1.3964568934871275
PRAMEF18,0.025629710129812612,4.968685188808452
PRAMEF16,0.0012777123989394722,0.0
PRAMEF17,0.0007721195045789341,6.24454849848279
PRAMEF14,0.03337633557061057,0.0
PRAMEF12,0.001755686049998996,19.862675872850446
PRAMEF13,0.12959396026075623,0.0
BC034927,3.792334591419374e-05,3.634387090830927
PRAMEF11,0.000122205248660289,98.1339382940109
EME1,5.462395451148659e-11,1.5310015741862062
EME2,1.7261386626339382e-05,1.3293705242748544
DUOX1,0.05154987984011711,0.6993032577911342
DUOX2,0.19704235784834045,0.8580717245333165
LOC100132526,0.006209400504035918,1.6433827404746655
FLJ33534,6.076014303360413e-11,3.587497695640151
PCNXL3,1.298807938253625e-13,1.2550821592502188
PCNXL2,9.076636510552728e-19,1.7867060851780723
SULT1C4,0.5231560942841547,0.9032632300411714
AK091275,5.427440451979769e-12,2.984409384236835
GUCY2GP,1.1218291606185977e-05,2.8783496527815524
CDHR1,0.10094798958719374,0.5505091694010947
MOGS,0.0002605637114897992,1.1532792439799437
CDHR3,0.03556626877429358,0.6424753693277061
CDHR4,0.276983141824636,1.2995538706563108
CDHR5,0.2693291847499643,1.1678368634543697
C6orf170,7.187506512342477e-19,1.6730455038961394
DJ439583,0.14591341278705808,1.0595237913814886
AK296148,0.008559030329396018,2.5551129571161457
AK296146,2.470119627210501e-09,1.6733881946855453
HARS,4.601623612561368e-06,1.0531449599795595
RAB22A,1.0217926815594563e-14,1.2650474025704164
BC037783,4.077054884240834e-06,1.4490034855157383
C19orf80,2.8970972045086484e-14,1.5272902233139383
C19orf81,2.7101440052735487e-10,2.8256627526992713
BC036431,0.01904980620750368,1.6939495849117432
BC036435,0.025832294489441198,0.5486220783043102
SALL4,3.76061255632816e-57,18.315777633059017
SALL1,0.8958428169325948,0.9800098065698898
SALL3,0.04411650841124777,2.1607319244547134
SALL2,0.001487277278652329,0.5965660561512208
CYP1A1,0.012996896295876206,0.2592857676736221
CYP1A2,0.9475411034340684,0.9666729018327317
C5orf38,0.17436716419765985,0.8229480638655456
C5orf34,8.837665340353336e-40,2.7651190424468197
C5orf30,0.022109633164639094,1.162640567884452
FIS1,0.043161063737427376,0.972492148348238
ZMIZ2,2.3641703640804066e-19,1.3183068903961959
AL832615,0.042933892306226934,1.5746845163692462
ACTR3BP2,0.001018725664636576,0.0
ACTR3BP5,0.0007099501507420026,8.142363857620929
AK095221,0.11510133516170426,1.0817154714563249
AK093107,4.896054720581741e-36,72.44376613174727
DQ576744,0.0016137215280915974,0.0
DQ576741,0.10534426951124269,2.2276175941239416
SWSAP1,0.00021176550797710522,1.2050201377129828
OR5H15,0.0484263593163548,0.0
OR5H14,0.01139790263285649,0.0
DQ586009,2.662672031692159e-07,2.081738051144789
DQ586004,0.03489576297595296,0.0
DQ586005,0.05873854408352472,0.0
MIR153-1,0.9816506633417705,1.0208532155829355
LOC100130581,2.852344747337925e-06,1.3313635757769726
GLTSCR1,3.228136047114792e-06,1.1689680561884084
GLTSCR2,1.3337519678217174e-06,0.9444245468983736
MIR550A1,4.735699584123889e-16,28.23221600381043
MIR550A3,0.5210695795812377,1.283442844878822
MIR550A2,0.40347061493871794,1.3274040350136012
CYP2A7,4.779415310216516e-05,2.078360534632734
CYP2A6,4.0419813900944986e-05,2.123064702484113
DQ570748,0.013220422510973079,0.0
OR7E24,0.0007670454916758249,6.782234221010696
PCP4,0.003683743592018576,0.48568594321441305
PCP2,8.502037369444239e-15,2.4111233634792644
RNFT1,1.757414065338068e-14,1.3266292010571314
HBP1,0.33876474529349077,0.9766677423685426
OR10R2,1.2145244691874245e-05,0.0
FLJ45079,0.0002801743645148001,2.9615928935241307
ELOF1,0.34098499593180276,1.0169699444208469
MFHAS1,2.5970083426258033e-16,1.4404460141174804
DHX16,4.301556453379985e-16,1.175924006025849
IFLTD1,0.8732735540247614,0.9475999074054594
DHX15,1.0960019155238158e-25,1.2268213159841177
LEPROT,0.3506805022529933,1.0148046592250102
DGCR9,5.611340746668686e-15,3.5907911647054718
DGCR8,3.2770364046727584e-09,1.1756396077592473
DGCR2,0.0014376359200760774,1.0496559898801205
AK097686,0.31163932033385217,0.7373947678736947
DGCR6,0.04269635480039479,1.1157666333959266
ZNF783,1.5923605568709264e-15,1.502318396471229
ZNF782,1.272408995874128e-10,1.4086786813014216
ZNF781,0.009763261713454858,0.5643661931518957
ZNF787,7.12016779286676e-06,1.1223863747169984
ZNF786,8.95691669549058e-11,1.3465055175222662
ZNF785,8.423624069204659e-08,1.248529931036531
ZNF784,0.9864713916319972,0.9994586029400281
ZNF789,6.42820738515139e-23,1.8742576488686842
ZNF788,0.36601968578723265,0.915080362510833
RPP40,3.973540896382811e-12,1.4533816998611568
AK128559,1.7323672771885767e-07,1.3036618008450043
PMEL,2.683584146973654e-07,1.623128358044915
OR11L1,0.02132251453956375,3.1972710690277095
BC021736,0.356909926473009,1.6949130109352473
BC021738,0.06397298256511191,1.4973554233619888
CCR5,0.00030815884597462894,1.4313637436715234
CDSN,1.8519321858681705e-07,1.9169793970695874
DCLK1,0.004796601098465588,0.5964615800856974
DCLK3,1.1852033422592066e-46,5.769248977754437
DCLK2,0.03021183764036767,0.6839123809086493
NOX1,1.165763231562018e-33,7.431766109685633
NOX3,0.025013054582221843,3.9423588516746415
NOX5,0.34045288665114937,0.8698294120388976
NOX4,1.117631103269511e-14,3.314425493153466
PGS1,1.4260905972519704e-13,1.2821012065359474
AX747187,0.01642556172259014,0.6666581956797969
AX747182,1.1793980761070486e-14,2.034869087664602
DQ585728,0.0009581855575881207,0.0
UBE3B,0.001900668160004639,1.0718274001464856
UBE3C,1.2163588370271026e-10,1.1618323527313934
UBE3A,1.736871798440515e-06,1.12818202143389
UBE3D,1.4869791201985586e-20,1.723070080181712
AK123141,3.650989528380597e-08,1.513137526088423
MTRF1,1.1667217922001219e-15,1.408299048987224
SNORD32A,3.776036396014914e-05,1.1993976036590497
SNORD32B,0.31931882996447625,2.105855247527229
TM4SF18,6.450866695387062e-07,1.3578179454953627
TM4SF19,3.128406587053906e-05,1.581308674696953
MTFR1,4.290365387666281e-16,1.2422480544498768
GET4,3.427319097528755e-21,1.1490156549729944
NPCDR1,0.0033453423480884446,2.4921658663931754
GLOD5,0.11063277463486268,0.6940295544188981
GLOD4,0.4546403767991758,1.0191343566001283
GCH1,1.212763158709648e-06,1.3036858688995476
AK125051,4.986087018073973e-35,6.329584193908312
LOC100287559,2.2789538523311544e-07,1.3818038384551994
NAA20,1.9588965055810102e-05,1.1399582156915027
NAA25,8.542124327421324e-15,1.539949935507637
CNKSR1,0.0005295755670182353,1.302743549020551
DQ572877,3.643751935254857e-05,0.0
CNKSR3,0.12103180602305846,1.0890102378888735
CNKSR2,0.004562730909735177,0.38484056817705736
LOC284688,0.010494453075385615,2.0178051511758124
DQ580770,0.02321857984622311,0.0
AK308309,1.3231312220519196e-06,25.87107170099161
QDPR,0.6061779040047085,1.011409844272835
AK304483,0.0004057929451737671,2.8946938637298985
AK024936,2.3369842236788785e-07,2.350518614648074
JA429044,0.0952936692727872,2.9896964052249766
TBC1D19,0.1291989522661472,0.9050710998336371
TBC1D12,4.779580113205958e-10,1.3155676801550664
TBC1D13,0.046823506699303435,1.0420680406412395
TBC1D16,6.838538532667937e-08,1.2543546354984616
TBC1D17,0.012469078147868944,0.9455195532846504
TBC1D14,0.12358065736894705,1.0327712571563092
TBC1D15,1.2229862793500035e-08,1.1576782108261863
AUTS2,0.8422867257584574,1.0111218297785698
ZBED2,0.5170498512416188,0.8175487888519707
HSPA1B,8.468578973656806e-07,1.1678772594017302
HSPA1A,0.8163945913679286,1.0097940411762611
IKBKAP,4.934658356208181e-13,1.2795300847068811
PF4,0.018464443745566116,1.3996260457569456
BNIP3L,0.051800142278661775,1.0453427669155788
MIR101-2,0.05986195158198492,2.527059562776711
MIR101-1,0.43078495065666933,1.5561848974595962
HSPA1L,0.6867331000045795,1.0200016711350806
ATP7A,0.15514290436664155,1.0522154060066558
CYSLTR1,0.00010592738619779155,0.6523335279195984
PTGIS,0.003575049896976609,0.7409452224653633
PTGIR,0.10343780500190673,1.151932626002513
ANKRD63,0.002441694868784327,0.1774585064436342
CLTCL1,0.006719231531261723,1.3012081331936693
ANKRD65,4.969281365458568e-11,0.5967771200859191
HSPA13,0.008304653472244275,1.0900425193330618
U00684,0.03284176933346204,1.819543550311548
HSPA14,3.406110459459824e-22,1.3396341748202476
MXI1,2.7585942754618818e-05,0.8270732822263951
PDE2A,2.1151395429576855e-06,0.5921143358141527
SCFD1,5.477604754260357e-05,1.0629562783060453
SCFD2,9.137255499404863e-05,1.109827812729693
AK309476,0.26817411815794845,1.1642822896921823
MYPOP,7.571978271841201e-07,1.0934396890889366
DQ592954,2.195525407631803e-08,1.4498673119369738
FAM222A,0.0522746071953992,1.137995639984739
Mir_633,0.14730808414907814,0.0
FAM222B,3.775405730905422e-08,1.1829676873245323
MEN1,1.2684132617577707e-12,1.2950804979212887
CPSF4L,2.539968213878494e-05,1.379665191671349
BC016143,6.7188011060800306e-06,2.3047407450237802
KRT222,1.6739308616554162e-09,0.4763569249849963
OTUD7A,0.4222951921632456,0.9162246312905256
CTAGE9,0.0001087274509844977,1.990236285748202
MIR580,0.018971950971642438,2.0883285356525527
CTAGE1,0.29188466686879166,1.1314580871844346
CTAGE4,0.03724426145217185,1.9688502544611233
CTAGE5,0.0697298194134685,1.0745552694346043
OR6W1P,0.03957492831926205,2.822514619883041
MIR585,0.0013654589368350546,0.0
MIR1206,1.1865287403247864e-14,4.685314047787514
MIR1207,1.3831400902761994e-08,7.5743606412928965
MIR1205,0.002321507854940051,3.3155436635951534
MIR1203,1.3476940334420323e-07,3.3447601216479916
MIR1200,8.2141342131877e-06,13.399173037341958
U80773,4.824624976166404e-05,3.277672381633352
FLJ26245,0.01557348309615905,78.24866332497909
CRTAC1,0.000608490877609547,0.42810763212828323
MIR1208,0.008452003044933,5.477746940413294
PSMB7,2.3730470585813957e-15,1.1038236861735398
TTI2,2.276283106731773e-16,1.2734426612624734
TTI1,7.788048486275804e-32,1.418308062871284
AHR,1.1154109043513811e-17,1.2301519663379854
AF289551,7.457129571458021e-18,2.4002133963419534
STK38L,5.026594063716599e-05,1.1579817952187752
QSOX2,2.085848637644503e-29,1.7054953194978482
QSOX1,0.13775950304856013,0.9665206274412997
IRES_Cx43,0.0009170365966727056,4.653803052123297
PKHD1L1,1.1531396689352033e-06,0.3965529635271362
TADA2A,4.363844525181312e-12,1.231921894139913
TADA2B,0.10397210351588558,0.972167509627872
NR2C2AP,5.678720310711451e-18,1.2596729910614044
GPCRLTM7,0.031515389130248594,3.614385242942747
DYNC2LI1,1.3915196435767253e-07,1.224626454247132
KIF9,5.692914156612343e-14,1.4859807558040277
KIF6,0.44356272764492144,1.1073808336709154
KIF7,0.6556819885583601,1.0482747513501485
MIR29B2,0.0001115477307891119,0.6127069602842101
MIR29B1,1.6605595820065466e-08,13.610051077059737
DQ590088,0.08566901388892743,0.0
CCDC162P,7.989748027866591e-27,5.242147656879398
AP3M1,2.9915773080207275e-08,1.1214823116939794
AP3M2,1.9128481397087363e-17,1.54114787523309
TRIM43B,0.013341271193012306,28.90042016806723
P2RX6P,0.03384084198538445,0.5044935776684002
S100Z,0.2619987520501156,1.24463062172886
AK001558,3.334787152643612e-14,24.50918641499035
CCDC74B,0.7986685140952776,1.0372089746183815
DQ595101,0.5523016119366859,1.6810231447894977
DQ595103,0.024714837914315786,1.1291099741005273
TNKS1BP1,0.7367009019821467,1.0083459809981041
DQ590620,2.4286813303612304e-05,4.260912875408861
ABT1,1.337533729569518e-06,1.1168855788107541
LOC644242,9.69570784548752e-09,2.076899940559068
LOC644248,0.05439604939593452,2.0027146814404437
DQ596663,0.5172007413007902,1.7783077977963773
LAPTM4A,0.0674591112615406,1.019482925384919
DQ596667,0.0005485672472692691,6.777777579944448
LAPTM4B,4.437788169623944e-09,1.1915233785227122
DQ596669,0.006846008552548737,0.0
BC096759,0.5900672635225186,0.9434089978130397
DHFRL1,0.0009811345607024225,1.163029494929946
LOC100507537,0.054990073750398265,1.8376891983441268
ASB9P1,9.561428121183006e-19,2.854147084191443
AARSD1,0.09581860749833412,1.079833168230247
ESYT1,0.007061042061201429,1.0889389353122174
ESYT2,0.003952098335137418,1.0973573672373023
ESYT3,0.7900671794703646,0.9620482729514125
CXCR3,0.012103513126399524,1.2930537394149753
CXCR2,0.0010901034043927858,0.470602111823353
CXCR1,0.019835264496368722,0.6639492492199507
CXCR7,0.019357387061079777,0.8410389638672947
CXCR6,0.719712108548894,1.0372539345913079
CXCR5,0.8815390147237913,1.025373123629012
CXCR4,0.0011850789791675545,1.2422874019930727
FLJ31485,0.07687103788823177,0.8183067333988152
CLRN2,0.11595033310598975,2.4745378259331896
CLRN3,0.00031445203447692745,1.867584966852071
CLRN1,0.874911732754826,1.0820335098989442
CRYBB2,9.862961363083289e-06,2.1880383587736643
CRYBB3,4.741079726934482e-10,2.4983755182405654
CRYBB1,0.22472300509955476,0.8629441071873454
GMCL1P1,0.008802285509217378,2.4950812545977405
DEFB107B,0.7324954664730845,1.3483885274985221
MAPKBP1,0.023414512704206643,0.8797575440391295
DQ601882,0.005309174492329138,0.0
AK125083,0.1587615972008501,0.8036749605462783
IFI44,1.7787919737331703e-08,1.3733453634333792
LINC00552,3.1018157138645595e-05,3.286012448564256
LINC00550,3.859731211301386e-05,12.316670027559313
LOC100288778,0.02324979208212611,1.0957435456554572
OR9A2,8.599029973521089e-05,8.367675500110725
C5AR1,0.0015360013583058196,1.2558702922624718
FLJ26850,0.00048157707241085597,1.9728457931675478
OR9A4,1.5264322779169367e-07,6.973408921239265
LOC644936,0.0003095960909832034,1.6342824333252894
TRNA_Sup,0.04653628884842677,3.0891608697554362
HAGHL,1.0230287344000997e-20,2.5457663242903563
DPRX,0.0613420014480898,2.2769433746969057
PALM,0.00029796087001641996,0.7676832979466367
PABPC4L,0.28403002573377484,0.8253934872403307
AK055666,3.028281843602067e-06,1.8153889018861609
SLC9B1,0.0016166924409719797,1.168398143874732
SLC9B2,0.0018374485711518784,1.2057917924848884
BC051708,0.19052187171173884,0.5740450943954334
MIR2278,6.740854629173694e-06,3.403125296953821
MIR2276,0.004902005299944098,2.444540189292274
AK094352,0.5753848627864957,1.1494467822764824
AK097910,0.012659516401786659,1.6847501670164762
AK293020,0.9382851321314034,1.006849765915931
LAYN,0.06169631168226032,0.812620336461087
MPLKIP,7.514181043686097e-15,1.233846204819561
OR2V2,0.01893530372912221,3.939824109242177
VNN2,0.7118899078420402,1.050419841814678
VNN3,0.00015861530166708888,2.037757466118025
VNN1,0.13252429761666445,1.262907296280401
PSMC3IP,2.40196023387823e-08,1.1785101298918434
ZSCAN10,4.644734654255185e-06,5.938861579183702
HHATL,0.40132843251954853,1.4202017210326194
KLRG2,0.9647522371587471,0.9847338755641104
RETNLB,0.4712108355544108,0.7929313354676973
C18orf34,7.832354340332617e-07,0.5285300184247892
TBC1D10B,3.352842507979372e-09,1.1603874708641477
C18orf32,0.5161044607010551,0.9877848732412509
WDYHV1,1.1502861650762124e-12,1.2998187214499477
DQ594771,0.0006903197221173567,1.8339267348384634
DQ594776,0.005029041792727203,0.0
MIRLET7BHG,0.04724112864560797,1.1016942171961954
GPBP1,1.2829795856158422e-11,1.1141556482387098
DQ601847,1.7736458050160134e-20,0.0
AX747619,0.8782917222172509,0.9895327762530792
LOC100287015,1.0024391457255462e-14,1.4807227787835913
LOC401242,1.1225917956160954e-05,4.645825872545276
CEP250,1.277921796398588e-12,1.3992377320239768
DQ579313,0.2691412595548321,2.0192907392561503
UHRF1,6.91187433264042e-21,2.668930617466109
UHRF2,8.378427473407832e-08,1.2603980177761587
HHLA2,0.5561735343851975,0.913234513615467
HHLA3,0.21466459464746376,1.0342265585860235
HHLA1,0.020270103916689847,5.992532418001525
LOC100288122,0.2014159910791747,1.2328109261277647
LOC100288123,3.0412470003004177e-12,1.5163504224728979
DSCC1,1.1928495496231809e-48,2.3679398513267653
LOC100289656,0.3742724511136004,0.7485589859500094
LOC100289650,0.0071155877630766275,2.9603565718290743
DNM1P41,0.04558650921315925,1.5590205420488628
DNM1P46,0.039300291214509606,0.664257627353198
PRSS1,0.22020953572825308,0.7904056501030374
PRSS3,0.024924368616256874,1.178242493876494
TSLP,2.0929855011242395e-05,0.37017535934161383
PRSS8,0.1519269905983618,1.112115110418909
BC042465,6.409526721247367e-06,2.6652550448791414
RB1,8.753801569016736e-11,1.2031951353415482
LOC649330,0.0005985914614641953,5.951668837936424
MAT2A,0.0021870366968877505,1.0654675411458046
HEG1,0.05205223851268385,1.1000161328358515
MAT2B,0.05766303070841444,1.0344654243863385
CASC3,4.937028973035287e-06,1.1058498846760805
CASC2,5.5445757484860614e-11,1.68541836044952
CASC1,0.23208385395782127,1.1830286984669631
HCG26,2.2865364441537145e-10,1.7297228969006775
ARR3,1.0548691855659374e-06,1.7977730131315248
CASC5,2.3029258594540512e-17,2.575758478880803
CASC4,5.6184858433597493e-08,1.1573027937093405
PXMP2,0.010100115705739172,0.8811853681818723
PXMP4,0.00905170934267428,1.0664218637240215
WDR46,3.2629402108356053e-24,1.2579670483740377
DLL1,0.5236634716133963,0.9610362351532662
HCG22,0.01865863026590612,0.10775550924488977
NUDT11,0.01926143438585085,0.6478195751249636
MYEOV2,0.7956877018880936,0.9944884452237462
NUDT16,0.9823451324807506,0.9992747819522445
GSS,2.0525923198576714e-07,1.1790155586397053
FAM213B,3.853316555115874e-09,1.2786219295998307
POM121L1P,4.854321838996265e-05,5.491555846912652
NAALADL2,0.06615680097833007,1.116013213469209
NAALADL1,0.0014746443619023848,0.5290528189526829
KNCN,0.8917832472557561,0.9458418898542398
CYMP,3.0671243290593026e-09,4.255493243559949
FAM50B,0.00017992140755375706,0.8750767603588694
FAM50A,2.5874066609252327e-11,1.1459417539304508
AK297919,3.0966933055399437e-16,1.5526087081515498
ACY1,0.8748538043498214,1.0105410851707564
AQP6,7.339992624598711e-07,2.30650105514508
AQP7,0.027407518058296047,0.5996369556074665
AQP4,4.440224061354445e-05,0.09127954670108397
AQP5,0.7959108120519378,0.9638441698781606
AQP2,1.2539491303026326e-10,7.9983411367938935
AQP3,0.012889105975347589,0.7384706722492155
AQP8,0.2599531623122415,1.2968000225947216
AQP9,5.558744895044373e-06,1.763900430916106
LOC284801,0.013105121961037365,2.9995233933302363
LOC284804,8.188352451314922e-07,1.7459912562192
BC035172,1.0916828957996201e-11,50.38894950791616
MPV17L,0.07762394947439705,0.871449686926342
BC035179,0.29069586061805525,1.6046038944448497
CASP12,0.01456971372590708,0.6718947649940248
SNHG5,0.2577141232794459,1.035409195747808
RHAG,0.037752402706738845,0.4353078383937086
BC047942,0.05444490627247843,0.3074877751831227
SNHG1,9.97701085246147e-15,1.4527987514036793
GUCY1B2,1.7253868167485889e-34,8.549200718039824
GUCY1B3,0.894601801003332,1.0134109868157606
LZTR1,1.3460494072429199e-05,1.1715527032448985
SNHG8,0.4182563988661461,1.0133198801495868
CEP164,1.495697519799285e-11,1.3782029831117233
ADORA1,1.41513077357152e-11,1.9276288154219552
ADORA3,0.047348545307617625,1.1883803199222942
RESP18,0.542867660909772,0.7826599222111882
SPANXN5,0.10628129812138275,2.997187467686899
SPANXN4,0.07176798794282684,3.0946196532588837
POM121,1.9145237736437256e-14,1.2848877791687785
SPANXN3,0.3527029454926488,0.3716165413533835
SPANXN2,0.4618562280242161,1.9719450360004056
IL28RA,0.445674222280369,1.0649686972017287
BTNL9,5.2980210907687815e-08,1.5519897969993526
BTNL8,0.33494102636950596,0.848707511023499
BTNL3,0.13820834912807048,0.6835681702712032
BTNL2,0.017056582845514784,0.37004552585437867
HP11097,1.8577973198217572e-24,17.237190973469787
BC070061,9.619256310145074e-13,15.094328093749755
BC020343,0.00020346654700970288,2.8782581198413544
DQ576951,0.026264033526307094,2.010267093318107
DQ576952,0.7543628375518825,0.8107294760603538
MGC16121,0.009398197896634706,1.362256672566397
ACTC1,0.008787895725527666,0.5972362585187703
DSN1,2.999464869095924e-24,1.578739038518598
SPANXE,0.0009472514984590444,8.482269473684212
SPANXC,5.129372057035897e-05,32.18841756131624
SPAM1,0.26067382523124377,0.5884058387036583
FHL2,0.5653648483655396,0.9842775399897804
FHL3,0.010926786703069435,1.1299130704188451
LOC286184,0.10657571629390966,1.7244169798853999
FHL1,1.8077768323299354e-09,0.5983745471201141
FHL5,0.0018812827140159384,0.7250368370113132
FTH1,0.46132200841327387,0.9902016246465546
LOC286189,0.01910637476949967,0.522268050782831
ZNF248,0.16345993188260324,1.113091432111049
BC080653,0.37556446959532563,1.1274786483368753
PAWR,2.9467458057790033e-10,1.2919509486466945
RAD51D,9.443098356155209e-23,1.5201070527921334
RAD51C,0.014222059316131212,1.1007983064277254
